comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type
C280,U157,I347,I think this could be improved. Reference 280,2026-07-08 23:18:31.781072,False,GENUINE
C281,U454,I390,This is an interesting perspective on education. Reference 281,2026-06-24 15:21:31.781086,False,GENUINE
C282,U375,I203,This is worth discussing further. Reference 282,2026-07-20 02:41:31.781100,False,GENUINE
C283,U983,I58,I really enjoyed this post about education. Reference 283,2026-06-27 09:48:31.781115,False,GENUINE
C284,U530,I198,This was a surprisingly interesting post. Reference 284,2026-07-19 00:07:31.781128,False,GENUINE
C285,U793,I133,I think this could be improved. Reference 285,2026-06-17 03:19:31.781142,False,GENUINE
C286,U292,I355,I think this could be improved. Reference 286,2026-07-31 16:04:31.781156,False,GENUINE
C287,U138,I436,This is an interesting perspective on food. Reference 287,2026-07-27 02:48:31.781172,False,GENUINE
C288,U920,I365,I think this could be improved. Reference 288,2026-06-10 18:17:31.781186,False,GENUINE
C289,U990,I432,This is worth discussing further. Reference 289,2026-06-08 05:58:31.781202,False,GENUINE
C290,U66,I281,This was a surprisingly interesting post. Reference 290,2026-07-15 12:43:31.781216,False,GENUINE
C291,U871,I80,I learned something useful about music here. Reference 291,2026-06-26 12:35:31.781231,False,GENUINE
C292,U229,I62,The explanation of education was very clear. Reference 292,2026-07-21 06:49:31.781245,False,GENUINE
C293,U809,I252,I really enjoyed this post about music. Reference 293,2026-06-22 09:42:31.781261,False,GENUINE
C294,U586,I188,I think this could be improved. Reference 294,2026-06-17 03:09:31.781276,False,GENUINE
C295,U905,I44,Best product ever buy now,2026-07-06 14:11:31.781290,False,GENUINE
C296,U734,I368,I think this could be improved. Reference 296,2026-07-05 13:33:31.781304,False,GENUINE
C297,U843,I294,This is an interesting perspective on education. Reference 297,2026-07-13 23:25:31.781320,False,GENUINE
C298,U657,I37,I think this could be improved. Reference 298,2026-06-10 22:15:31.781350,False,GENUINE
C299,U529,I176,I learned something useful about education here. Reference 299,2026-07-31 02:06:31.781519,False,GENUINE
C300,U443,I257,I really enjoyed this post about gaming. Reference 300,2026-06-25 16:10:31.781637,False,GENUINE
C301,U156,I155,I learned something useful about education here. Reference 301,2026-07-13 11:07:31.781682,False,GENUINE
C302,U957,I363,The explanation of music was very clear. Reference 302,2026-06-25 14:26:31.781714,False,GENUINE
C303,U916,I145,This is an interesting perspective on movies. Reference 303,2026-07-24 23:09:31.781742,False,GENUINE
C304,U650,I489,This was a surprisingly interesting post. Reference 304,2026-07-31 10:32:31.781831,False,GENUINE
C305,U640,I155,Thanks for sharing this information. Reference 305,2026-06-27 02:05:31.781862,False,GENUINE
C306,U656,I86,Thanks for sharing this information. Reference 306,2026-07-27 05:59:31.781881,False,GENUINE
C307,U674,I319,Thanks for sharing this information. Reference 307,2026-06-21 12:44:31.781896,False,GENUINE
C308,U42,I422,I really enjoyed this post about gaming. Reference 308,2026-08-07 16:40:31.781912,False,GENUINE
C309,U971,I328,Thanks for sharing this information. Reference 309,2026-06-13 13:34:31.781940,False,GENUINE
C310,U215,I392,Thanks for sharing this information. Reference 310,2026-06-16 13:42:31.781956,False,GENUINE
C311,U654,I15,I think this could be improved. Reference 311,2026-06-14 09:42:31.781972,False,GENUINE
C312,U979,I154,I think this could be improved. Reference 312,2026-06-10 11:35:31.781987,False,GENUINE
C313,U415,I152,I think this could be improved. Reference 313,2026-06-10 03:41:31.782001,False,GENUINE
C314,U61,I80,I think this could be improved. Reference 314,2026-06-28 18:07:31.782015,False,GENUINE
C315,U475,I104,This is worth discussing further. Reference 315,2026-07-14 09:08:31.782028,False,GENUINE
C316,U882,I367,This is worth discussing further. Reference 316,2026-07-06 12:58:31.782042,False,GENUINE
C317,U133,I389,This is worth discussing further. Reference 317,2026-07-13 18:51:31.782058,False,GENUINE
C318,U247,I238,This is an interesting perspective on movies. Reference 318,2026-07-01 21:49:31.782072,False,GENUINE
C319,U253,I72,This is an interesting perspective on technology. Reference 319,2026-07-16 10:00:31.782087,False,GENUINE
C320,U968,I196,Thanks for sharing this information. Reference 320,2026-07-20 05:37:31.782100,False,GENUINE
C321,U985,I443,I learned something useful about music here. Reference 321,2026-06-20 06:00:31.782114,False,GENUINE
C322,U738,I160,The explanation of education was very clear. Reference 322,2026-06-27 11:30:31.782129,False,GENUINE
C323,U527,I239,I think this could be improved. Reference 323,2026-06-27 13:27:31.782142,False,GENUINE
C324,U23,I46,The information presented here is useful. Reference 324,2026-07-20 22:06:31.782156,False,GENUINE
C325,U220,I298,This is worth discussing further. Reference 325,2026-08-07 05:34:31.782174,False,GENUINE
C326,U288,I253,Thanks for sharing this information. Reference 326,2026-07-16 19:45:31.782188,False,GENUINE
C327,U549,I4,This is an interesting perspective on fashion. Reference 327,2026-07-30 15:23:31.782202,False,GENUINE
C328,U903,I135,Best deal available now,2026-07-09 12:34:31.782215,False,GENUINE
C329,U46,I205,I really enjoyed this post about sports. Reference 329,2026-07-09 20:02:31.782229,False,GENUINE
C330,U566,I147,This is an interesting perspective on fashion. Reference 330,2026-06-26 22:25:31.782243,False,GENUINE
C331,U461,I391,Amazing product buy now,2026-06-16 02:29:31.782257,False,GENUINE
C332,U696,I312,This is an interesting perspective on education. Reference 332,2026-08-03 00:46:31.782272,False,GENUINE
C333,U403,I191,This is worth discussing further. Reference 333,2026-06-04 02:44:31.782286,False,GENUINE
C334,U147,I101,Thanks for sharing this information. Reference 334,2026-06-27 07:32:31.782299,False,GENUINE
C335,U41,I23,I really enjoyed this post about education. Reference 335,2026-06-07 21:07:31.782313,False,GENUINE
C336,U341,I411,I think this could be improved. Reference 336,2026-07-29 06:37:31.782327,False,GENUINE
C337,U620,I457,This was a surprisingly interesting post. Reference 337,2026-07-12 23:31:31.782342,False,GENUINE
C338,U953,I313,This is worth discussing further. Reference 338,2026-07-07 01:33:31.782355,False,GENUINE
C339,U631,I378,I have a different opinion about music. Reference 339,2026-06-26 15:44:31.782689,False,GENUINE
C340,U848,I260,This was a surprisingly interesting post. Reference 340,2026-06-08 07:43:31.782734,False,GENUINE
C341,U576,I153,I think this could be improved. Reference 341,2026-07-09 07:17:31.782763,False,GENUINE
C342,U339,I344,This is an interesting perspective on fashion. Reference 342,2026-06-19 16:51:31.782789,False,GENUINE
C343,U315,I407,I really enjoyed this post about food. Reference 343,2026-07-18 15:55:31.782825,False,GENUINE
C344,U990,I335,Best product ever buy now,2026-06-07 04:03:31.782851,False,GENUINE
C345,U52,I298,I think this could be improved. Reference 345,2026-06-25 02:46:31.782876,False,GENUINE
C346,U644,I369,Thanks for sharing this information. Reference 346,2026-07-29 09:09:31.782904,False,GENUINE
C347,U841,I348,The explanation of technology was very clear. Reference 347,2026-06-20 17:11:31.782929,False,GENUINE
C348,U970,I358,This is an interesting perspective on sports. Reference 348,2026-08-10 02:36:31.782953,False,GENUINE
C349,U451,I160,The information presented here is useful. Reference 349,2026-07-05 05:51:31.782968,False,GENUINE
C350,U707,I104,You must buy this product,2026-06-05 20:31:31.782982,False,GENUINE
C351,U744,I31,I learned something useful about sports here. Reference 351,2026-06-21 18:42:31.782997,False,GENUINE
C352,U332,I339,I think this could be improved. Reference 352,2026-07-14 06:34:31.783012,False,GENUINE
C353,U979,I88,I think this could be improved. Reference 353,2026-06-23 02:37:31.783027,False,GENUINE
C354,U362,I346,I have a different opinion about food. Reference 354,2026-07-25 07:58:31.783042,False,GENUINE
C355,U980,I126,I have a different opinion about movies. Reference 355,2026-07-22 08:45:31.783056,False,GENUINE
C356,U964,I498,I have a different opinion about movies. Reference 356,2026-06-08 16:06:31.783070,False,GENUINE
C357,U212,I353,I think this could be improved. Reference 357,2026-06-29 03:50:31.783086,False,GENUINE
C358,U357,I286,I have a different opinion about movies. Reference 358,2026-07-31 17:44:31.783100,False,GENUINE
C359,U587,I346,This was a surprisingly interesting post. Reference 359,2026-07-06 22:06:31.783114,False,GENUINE
C360,U838,I176,I learned something useful about movies here. Reference 360,2026-08-08 00:05:31.783128,False,GENUINE
C361,U294,I489,This is an interesting perspective on music. Reference 361,2026-07-02 13:35:31.783142,False,GENUINE
C362,U671,I131,I think this could be improved. Reference 362,2026-07-24 10:33:31.783155,False,GENUINE
C363,U847,I275,I have a different opinion about movies. Reference 363,2026-07-30 08:06:31.783169,False,GENUINE
C364,U111,I315,Thanks for sharing this information. Reference 364,2026-07-20 18:19:31.783183,False,GENUINE
C365,U51,I342,This was a surprisingly interesting post. Reference 365,2026-06-14 18:22:31.783199,False,GENUINE
C366,U238,I26,This is an interesting perspective on fashion. Reference 366,2026-07-12 18:26:31.783213,False,GENUINE
C367,U734,I241,This is an interesting perspective on education. Reference 367,2026-08-11 08:39:31.783227,False,GENUINE
C368,U987,I281,I learned something useful about fashion here. Reference 368,2026-06-13 09:43:31.783242,False,GENUINE
C369,U957,I450,I think this could be improved. Reference 369,2026-06-13 14:51:31.783256,False,GENUINE
C370,U204,I387,I have a different opinion about music. Reference 370,2026-07-16 20:29:31.783270,False,GENUINE
C371,U661,I30,This is an interesting perspective on sports. Reference 371,2026-06-24 02:55:31.783285,False,GENUINE
C372,U756,I370,Click here for amazing deals,2026-07-04 19:05:31.783299,False,GENUINE
C373,U903,I428,I learned something useful about technology here. Reference 373,2026-07-06 16:44:31.783314,False,GENUINE
C374,U806,I253,I learned something useful about movies here. Reference 374,2026-08-08 10:08:31.783330,False,GENUINE
C375,U9,I152,Thanks for sharing this information. Reference 375,2026-07-12 08:04:31.783346,False,GENUINE
C376,U291,I232,This was a surprisingly interesting post. Reference 376,2026-07-30 14:49:31.783360,False,GENUINE
C377,U871,I258,I think this could be improved. Reference 377,2026-07-25 06:46:31.783374,False,GENUINE
C378,U828,I57,This is worth discussing further. Reference 378,2026-06-06 06:49:31.783388,False,GENUINE
C379,U469,I331,I have a different opinion about education. Reference 379,2026-08-10 13:12:31.783401,False,GENUINE
C380,U754,I172,Click here for amazing deals,2026-07-26 20:36:31.783415,False,GENUINE
C381,U625,I438,The information presented here is useful. Reference 381,2026-06-25 22:20:31.783429,False,GENUINE
C382,U335,I44,Best product ever buy now,2026-07-26 00:19:31.783443,False,GENUINE
C383,U143,I244,This is worth discussing further. Reference 383,2026-08-11 05:03:31.783456,False,GENUINE
C384,U267,I196,Best product ever buy now,2026-06-04 05:22:31.783471,False,GENUINE
C385,U273,I488,This is worth discussing further. Reference 385,2026-06-19 19:34:31.783485,False,GENUINE
C386,U740,I293,Amazing product buy now,2026-06-13 07:59:31.783499,False,GENUINE
C387,U368,I354,The explanation of technology was very clear. Reference 387,2026-06-12 01:10:31.783512,False,GENUINE
C388,U121,I238,I have a different opinion about education. Reference 388,2026-07-05 22:20:31.783526,False,GENUINE
C389,U702,I257,I have a different opinion about gaming. Reference 389,2026-06-14 16:41:31.783544,False,GENUINE
C390,U938,I481,I have a different opinion about music. Reference 390,2026-06-16 21:18:31.783558,False,GENUINE
C391,U226,I112,I learned something useful about food here. Reference 391,2026-07-28 21:20:31.783572,False,GENUINE
C392,U465,I382,Thanks for sharing this information. Reference 392,2026-07-04 23:33:31.783586,False,GENUINE
C393,U718,I281,Best product ever buy now,2026-06-03 11:40:31.783602,False,GENUINE
C394,U253,I348,Thanks for sharing this information. Reference 394,2026-06-24 23:59:31.783616,False,GENUINE
C395,U457,I270,This is worth discussing further. Reference 395,2026-06-21 11:32:31.783630,False,GENUINE
C396,U114,I31,This was a surprisingly interesting post. Reference 396,2026-06-20 16:53:31.783643,False,GENUINE
C397,U549,I76,I learned something useful about music here. Reference 397,2026-06-25 11:16:31.783657,False,GENUINE
C398,U452,I59,The explanation of food was very clear. Reference 398,2026-08-03 13:19:31.783671,False,GENUINE
C399,U920,I261,I think this could be improved. Reference 399,2026-07-01 13:26:31.783684,False,GENUINE
C400,U135,I262,The information presented here is useful. Reference 400,2026-06-21 12:06:31.783698,False,GENUINE
C401,U59,I286,I think this could be improved. Reference 401,2026-06-06 23:57:31.783712,False,GENUINE
C402,U22,I202,I have a different opinion about technology. Reference 402,2026-06-04 22:44:31.783727,False,GENUINE
C403,U223,I296,This is an interesting perspective on technology. Reference 403,2026-07-04 06:24:31.783742,False,GENUINE
C404,U352,I358,This is an interesting perspective on technology. Reference 404,2026-08-05 13:12:31.783756,False,GENUINE
C405,U956,I241,I really enjoyed this post about movies. Reference 405,2026-07-05 14:47:31.783770,False,GENUINE
C406,U184,I393,I learned something useful about fashion here. Reference 406,2026-07-08 17:57:31.783784,False,GENUINE
C407,U912,I195,I think this could be improved. Reference 407,2026-07-08 15:22:31.783797,False,GENUINE
C408,U82,I349,This was a surprisingly interesting post. Reference 408,2026-06-13 08:18:31.783811,False,GENUINE
C409,U880,I178,Amazing product buy now,2026-06-23 22:19:31.783825,False,GENUINE
C410,U402,I270,I learned something useful about sports here. Reference 410,2026-08-11 12:23:31.783839,False,GENUINE
C411,U774,I11,I have a different opinion about food. Reference 411,2026-06-11 12:42:31.783853,False,GENUINE
C412,U736,I278,The information presented here is useful. Reference 412,2026-07-21 22:16:31.783868,False,GENUINE
C413,U253,I235,This is worth discussing further. Reference 413,2026-07-17 17:49:31.783882,False,GENUINE
C414,U193,I479,This is an interesting perspective on technology. Reference 414,2026-06-12 17:45:31.783896,False,GENUINE
C415,U429,I314,I really enjoyed this post about sports. Reference 415,2026-07-24 01:47:31.783910,False,GENUINE
