comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C81,U895,I432,I think this could be improved. Reference 81,2026-06-24 23:01:31.778051,False,GENUINE,i think this could be improved reference 81,"{'could', 'think', 'i', 'improved', '81', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8822582590979968,0.0,0.6187001288213996,20,0,9,20,1,1,0,0,6.0,0,6.0,False,False
C82,U932,I233,I really enjoyed this post about education. Reference 82,2026-07-05 12:22:31.778065,False,GENUINE,i really enjoyed this post about education reference 82,"{'82', 'i', 'education', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6416763605206215,0.8824151214144473,0.0,0.5775527747479965,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C83,U891,I335,I learned something useful about gaming here. Reference 83,2026-06-30 02:21:31.778082,False,GENUINE,i learned something useful about gaming here reference 83,"{'useful', 'i', '83', 'gaming', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.8218293186537396,0.0,0.5581556515958804,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C84,U800,I496,I have a different opinion about music. Reference 84,2026-06-16 02:27:31.778096,False,GENUINE,i have a different opinion about music reference 84,"{'opinion', 'i', 'music', 'have', 'reference', 'different', 'a', '84', 'about'}",1,0,0.6177732768514285,0.878368045182227,0.0,0.5675678649708907,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C85,U709,I203,This is an interesting perspective on music. Reference 85,2026-06-11 10:49:31.778111,False,GENUINE,this is an interesting perspective on music reference 85,"{'an', 'music', 'perspective', 'this', 'reference', 'interesting', 'on', '85', 'is'}",1,0,0.6755579368387613,0.8460768911486171,0.0,0.5748760343530133,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C86,U879,I273,The information presented here is useful. Reference 86,2026-06-15 18:43:31.778125,False,GENUINE,the information presented here is useful reference 86,"{'useful', 'presented', 'information', 'is', 'the', '86', 'reference', 'here'}",1,0,0.5910259597851174,0.8613316605109593,0.0,0.5513917501291749,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C87,U735,I454,I think this could be improved. Reference 87,2026-06-16 15:07:31.778139,False,GENUINE,i think this could be improved reference 87,"{'could', 'think', 'i', 'improved', 'this', 'reference', '87', 'be'}",1,0,0.759419500520574,0.8818331508096959,0.0,0.6185300855060794,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C88,U70,I120,I have a different opinion about sports. Reference 88,2026-06-04 20:38:31.778154,False,GENUINE,i have a different opinion about sports reference 88,"{'opinion', 'i', 'sports', 'have', 'reference', 'different', '88', 'a', 'about'}",1,0,0.6198363674364162,0.882768059852446,0.0,0.5700499525437241,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C89,U92,I222,This is an interesting perspective on gaming. Reference 89,2026-07-02 10:45:31.778168,False,GENUINE,this is an interesting perspective on gaming reference 89,"{'an', '89', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', 'gaming'}",1,0,0.6769806953191057,0.8192137387370362,0.0,0.5646287388565014,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C90,U170,I355,I have a different opinion about technology. Reference 90,2026-08-07 15:30:31.778182,False,GENUINE,i have a different opinion about technology reference 90,"{'opinion', 'i', 'technology', 'have', 'reference', 'different', 'a', '90', 'about'}",1,0,0.620150526554357,0.9037313519537398,0.0,0.5785452250755209,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C91,U332,I407,I really enjoyed this post about movies. Reference 91,2026-07-10 04:54:31.778198,False,GENUINE,i really enjoyed this post about movies reference 91,"{'91', 'i', 'movies', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.646188661896766,0.8794251268244457,0.0,0.5779360823936464,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C92,U383,I220,I learned something useful about sports here. Reference 92,2026-06-24 11:37:31.778213,False,GENUINE,i learned something useful about sports here reference 92,"{'useful', 'i', '92', 'reference', 'learned', 'sports', 'here', 'something', 'about'}",1,0,0.6555386331622964,0.8442251874375548,0.0,0.5671285965818257,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C93,U421,I289,I learned something useful about education here. Reference 93,2026-07-26 21:32:31.778228,False,GENUINE,i learned something useful about education here reference 93,"{'useful', 'i', 'education', 'reference', '93', 'learned', 'here', 'something', 'about'}",1,0,0.6552024188794539,0.8294164501074202,0.0,0.5610874266507769,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C94,U80,I312,The information presented here is useful. Reference 94,2026-06-27 12:48:31.778242,False,GENUINE,the information presented here is useful reference 94,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '94', 'here'}",1,0,0.5910259597851174,0.8615779285260874,0.0,0.551490257335226,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C95,U934,I298,I learned something useful about sports here. Reference 95,2026-06-30 20:35:31.778256,False,GENUINE,i learned something useful about sports here reference 95,"{'useful', 'i', 'reference', 'learned', 'sports', '95', 'here', 'something', 'about'}",1,0,0.6555386331622964,0.8442251874375548,0.0,0.5671285965818257,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C96,U653,I130,Click here for amazing deals,2026-06-12 03:14:31.778270,False,GENUINE,click here for amazing deals,"{'for', 'amazing', 'deals', 'click', 'here'}",53,50,1.0000000000000002,1.0,1.0,1.0,50,51,3,0,53,1,65,55,50.15,0,50.15,True,False
C97,U9,I460,I think this could be improved. Reference 97,2026-06-11 03:43:31.778284,False,GENUINE,i think this could be improved reference 97,"{'could', 'think', 'i', 'improved', 'this', '97', 'reference', 'be'}",1,0,0.759419500520574,0.8824344084588167,0.0,0.6187705885657275,20,0,5,20,1,1,0,0,6.0,0,6.0,False,False
C98,U559,I80,This is an interesting perspective on food. Reference 98,2026-07-11 09:05:31.778297,False,GENUINE,this is an interesting perspective on food reference 98,"{'an', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', 'is', '98'}",1,0,0.6799644691628451,0.8065857536122256,0.0,0.560621865651886,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C99,U601,I153,The information presented here is useful. Reference 99,2026-07-01 06:00:31.778312,False,GENUINE,the information presented here is useful reference 99,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '99', 'here'}",1,0,0.5910259597851174,0.8619760040085543,0.0,0.5516494875282129,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C100,U865,I154,The explanation of fashion was very clear. Reference 100,2026-06-28 20:23:31.778328,False,GENUINE,the explanation of fashion was very clear reference 100,"{'very', 'was', 'fashion', 'clear', 'of', 'the', 'explanation', 'reference', '100'}",1,0,0.7132141265283888,0.8440907020300563,0.0,0.5872612250969587,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C101,U109,I121,The information presented here is useful. Reference 101,2026-06-20 12:17:31.778341,False,GENUINE,the information presented here is useful reference 101,"{'101', 'useful', 'presented', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.4979148295435809,0.8346387663416441,0.0,0.508125696876911,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C102,U302,I358,I have a different opinion about technology. Reference 102,2026-06-12 22:03:31.778356,False,GENUINE,i have a different opinion about technology reference 102,"{'opinion', 'i', 'technology', '102', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.620150526554357,0.8846001193159908,0.0,0.5708927320204212,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C103,U405,I140,I really enjoyed this post about technology. Reference 103,2026-06-17 15:16:31.778373,False,GENUINE,i really enjoyed this post about technology reference 103,"{'i', 'technology', '103', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6424758423456856,0.818153251548888,0.0,0.5521278454405452,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C104,U763,I254,I have a different opinion about sports. Reference 104,2026-06-17 13:49:31.778389,False,GENUINE,i have a different opinion about sports reference 104,"{'opinion', 'i', 'sports', '104', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6198363674364162,0.8618518235013808,0.0,0.561683458003298,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C105,U821,I180,The explanation of sports was very clear. Reference 105,2026-06-16 07:37:31.778404,False,GENUINE,the explanation of sports was very clear reference 105,"{'very', 'was', '105', 'clear', 'of', 'the', 'explanation', 'reference', 'sports'}",1,0,0.625227097955575,0.8220632492322841,0.0,0.5476547839773649,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C106,U256,I347,I learned something useful about gaming here. Reference 106,2026-06-15 17:16:31.778419,False,GENUINE,i learned something useful about gaming here reference 106,"{'useful', 'i', 'gaming', '106', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.5653140244811811,0.8218378798191066,0.0,0.5265950604960561,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C107,U661,I20,I have a different opinion about food. Reference 107,2026-08-08 19:05:31.778433,False,GENUINE,i have a different opinion about food reference 107,"{'opinion', 'i', '107', 'have', 'reference', 'different', 'a', 'food', 'about'}",1,0,0.5313963309744437,0.8088717785548605,0.0,0.5095374272629994,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C108,U593,I186,I learned something useful about gaming here. Reference 108,2026-07-15 23:18:31.778448,False,GENUINE,i learned something useful about gaming here reference 108,"{'useful', 'i', 'gaming', '108', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.5653140244811811,0.8218378798191066,0.0,0.5265950604960561,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C109,U334,I382,The information presented here is useful. Reference 109,2026-07-24 13:20:31.778464,False,GENUINE,the information presented here is useful reference 109,"{'useful', 'presented', 'information', 'is', '109', 'the', 'reference', 'here'}",1,0,0.4979148295435809,0.8926817664879265,0.0,0.5313428969354239,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C110,U135,I402,This was a surprisingly interesting post. Reference 110,2026-06-24 12:19:31.778479,False,GENUINE,this was a surprisingly interesting post reference 110,"{'was', 'this', 'reference', 'interesting', '110', 'a', 'post', 'surprisingly'}",1,0,0.6112017211875528,0.8767999806127215,0.0,0.564640594660732,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C111,U513,I467,I have a different opinion about education. Reference 111,2026-07-19 10:37:31.778496,False,GENUINE,i have a different opinion about education reference 111,"{'opinion', 'i', 'education', 'have', 'reference', 'different', 'a', '111', 'about'}",1,0,0.5269952899701765,0.7862729940148062,0.0,0.4989575490954843,0,0,5,20,1,1,0,0,2.0,0,2.0,False,False
C112,U935,I422,I think this could be improved. Reference 112,2026-06-04 21:05:31.778512,False,GENUINE,i think this could be improved reference 112,"{'could', 'think', 'i', 'improved', 'this', 'reference', '112', 'be'}",1,0,0.759419500520574,0.8531603503751698,0.0,0.6070609653322688,20,0,4,0,1,1,0,0,4.0,0,4.0,False,False
C113,U891,I173,This is an interesting perspective on food. Reference 113,2026-08-04 23:29:31.778526,False,GENUINE,this is an interesting perspective on food reference 113,"{'an', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', 'is', '113'}",1,0,0.5918251395110692,0.8065857536122256,0.0,0.5297731002737645,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C114,U144,I386,The explanation of fashion was very clear. Reference 114,2026-06-22 02:30:31.778541,False,GENUINE,the explanation of fashion was very clear reference 114,"{'very', 'was', 'fashion', 'clear', 'of', '114', 'the', 'explanation', 'reference'}",1,0,0.7132141265283888,0.8731866301914422,0.0,0.5988995963615129,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C115,U374,I46,The information presented here is useful. Reference 115,2026-07-18 18:15:31.778555,False,GENUINE,the information presented here is useful reference 115,"{'useful', 'presented', '115', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8912558787979221,0.0,0.56336143744396,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C116,U549,I63,I think this could be improved. Reference 116,2026-06-11 14:10:31.778569,False,GENUINE,i think this could be improved reference 116,"{'could', 'think', 'i', 'improved', '116', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8455848532031431,0.0,0.6040307664634581,20,0,7,20,1,1,0,0,6.0,0,6.0,False,False
C117,U766,I344,I have a different opinion about fashion. Reference 117,2026-06-14 17:03:31.778583,False,GENUINE,i have a different opinion about fashion reference 117,"{'opinion', 'i', 'fashion', '117', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6208719682633899,0.8317978921804431,0.0,0.5500243457643637,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C118,U962,I190,This is an interesting perspective on sports. Reference 118,2026-06-29 22:01:31.778597,False,GENUINE,this is an interesting perspective on sports reference 118,"{'an', 'perspective', 'this', 'reference', 'interesting', 'on', '118', 'sports', 'is'}",1,0,0.6758838309085068,0.8656357861149386,0.0,0.5828136552639529,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C119,U25,I317,This was a surprisingly interesting post. Reference 119,2026-06-17 07:14:31.778611,False,GENUINE,this was a surprisingly interesting post reference 119,"{'was', '119', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8780187349072649,0.0,0.6093399422800506,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C120,U226,I331,This is an interesting perspective on food. Reference 120,2026-06-09 00:27:31.778626,False,GENUINE,this is an interesting perspective on food reference 120,"{'an', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', '120', 'is'}",1,0,0.6799644691628451,0.8065857536122256,0.0,0.560621865651886,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C121,U309,I332,The information presented here is useful. Reference 121,2026-07-30 02:38:31.778640,False,GENUINE,the information presented here is useful reference 121,"{'useful', 'presented', 'information', 'is', '121', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8567760147035922,0.0,0.5495694918062279,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C122,U46,I484,I really enjoyed this post about movies. Reference 122,2026-06-27 23:49:31.778654,False,GENUINE,i really enjoyed this post about movies reference 122,"{'i', 'movies', 'this', 'post', '122', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.646188661896766,0.8577185532781162,0.0,0.5692534529751145,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C123,U118,I49,The explanation of education was very clear. Reference 123,2026-07-07 10:58:31.778668,False,GENUINE,the explanation of education was very clear reference 123,"{'very', 'education', 'was', 'clear', 'of', '123', 'the', 'explanation', 'reference'}",1,0,0.7089229572113387,0.8482016755467753,0.0,0.5874037052426786,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C124,U464,I189,This was a surprisingly interesting post. Reference 124,2026-06-19 08:55:31.778682,False,GENUINE,this was a surprisingly interesting post reference 124,"{'was', '124', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8767999806127215,0.0,0.6088524405622333,20,0,5,20,1,1,0,0,6.0,0,6.0,False,False
C125,U760,I372,I learned something useful about fashion here. Reference 125,2026-06-13 05:17:31.778696,False,GENUINE,i learned something useful about fashion here reference 125,"{'125', 'useful', 'i', 'fashion', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.8070284307414293,0.0,0.553346693920092,10,0,13,40,1,1,0,0,6.0,0,6.0,False,False
C126,U101,I426,I think this could be improved. Reference 126,2026-07-17 08:52:31.778710,False,GENUINE,i think this could be improved reference 126,"{'could', 'think', 'i', 'improved', 'this', 'reference', '126', 'be'}",1,0,0.759419500520574,0.851485112823427,0.0,0.6063908703115717,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C127,U33,I353,This is worth discussing further. Reference 127,2026-07-02 11:23:31.778724,False,GENUINE,this is worth discussing further reference 127,"{'worth', '127', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8412544028309276,0.0,0.5970150967045715,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C128,U455,I486,The explanation of music was very clear. Reference 128,2026-08-02 18:56:31.778738,False,GENUINE,the explanation of music was very clear reference 128,"{'very', 'was', 'music', 'clear', '128', 'of', 'the', 'explanation', 'reference'}",1,0,0.71364161269564,0.7942175905494495,0.0,0.5674616006632538,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C129,U702,I188,This was a surprisingly interesting post. Reference 129,2026-08-06 07:42:31.778753,False,GENUINE,this was a surprisingly interesting post reference 129,"{'was', '129', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8766892885011651,0.0,0.6088081637176107,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C130,U407,I141,The explanation of gaming was very clear. Reference 130,2026-07-01 10:38:31.778767,False,GENUINE,the explanation of gaming was very clear reference 130,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', '130', 'gaming'}",1,0,0.7108691624061542,0.8632474797266493,0.0,0.5941031987328136,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
